Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
183.232.231.172-10.42.0.211-443-33996-6,10.42.0.211,33996,183.232.231.172,443,6,15/06/2017 04:28:17,3494171,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5723818324861605,3494171.0,0.0,3494171.0,3494171.0,3494171.0,3494171.0,0.0,3494171.0,3494171.0,0,0,0,0,0,0,0,0,0,40,0,0.5723818324861605,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-33994-6,10.42.0.211,33994,183.232.231.172,443,6,15/06/2017 04:28:16,4449890,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.44944931223018997,4449890.0,0.0,4449890.0,4449890.0,4449890.0,4449890.0,0.0,4449890.0,4449890.0,0,0,0,0,0,0,0,0,0,40,0,0.44944931223018997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34004-6,10.42.0.211,34004,183.232.231.172,443,6,15/06/2017 04:28:21,372397,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74122509042769,124132.33333333334,141665.8181790277,286222.0,23998.0,372397.0,186198.5,229386.1469236972,348399.0,23998.0,0,0,0,0,0,0,0,0,0,80,40,8.055918817820768,2.6853062726069226,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-34122-6,10.42.0.211,34122,137.175.31.97,80,6,15/06/2017 04:28:21,171796,3,4,657.0,209.0,657.0,0.0,219.0,379.31912685758414,209.0,0.0,52.25,104.5,5040.862418216955,40.74600107103774,28632.666666666668,40818.457245058475,81284.0,4.0,87723.0,43861.5,61455.357459704035,87317.0,406.0,90512.0,30170.666666666664,49813.48614916781,87667.0,4.0,0,0,0,0,104,136,17.462571887587604,23.28342918345014,0.0,657.0,108.25,233.47850925880584,54512.21428571428,0,0,0,1,0,0,0,0,1.0,123.71428571428571,219.0,52.25,104,0,0,0,0,0,0,3,657,4,209,65535,124,1,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-34122-6,10.42.0.211,34122,137.175.31.97,80,6,15/06/2017 04:28:21,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,64,0,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34000-6,10.42.0.211,34000,183.232.231.172,443,6,15/06/2017 04:28:19,2710698,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.7378173444625702,2710698.0,0.0,2710698.0,2710698.0,2710698.0,2710698.0,0.0,2710698.0,2710698.0,0,0,0,0,0,0,0,0,0,40,0,0.7378173444625702,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-33990-6,10.42.0.211,33990,183.232.231.172,443,6,15/06/2017 04:28:16,6978356,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2866004543190402,6978356.0,0.0,6978356.0,6978356.0,6978356.0,6978356.0,0.0,6978356.0,6978356.0,0,0,0,0,0,0,0,0,0,40,0,0.2866004543190402,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34006-6,10.42.0.211,34006,183.232.231.172,443,6,15/06/2017 04:28:22,421836,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.482358072805546,140612.0,141190.37654528726,282475.0,104.0,421836.0,210918.0,298136.0179381217,421732.0,104.0,0,0,0,0,0,0,0,0,0,80,40,7.11176855460416,2.3705895182013865,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-34124-6,10.42.0.211,34124,137.175.31.97,80,6,15/06/2017 04:28:23,178376,3,4,657.0,209.0,657.0,0.0,219.0,379.31912685758414,209.0,0.0,52.25,104.5,4854.913217024711,39.242947481723995,29729.333333333332,40168.32819855298,81516.0,5.0,87119.0,43559.5,61371.91885952402,86956.0,163.0,97148.0,32382.666666666664,47900.21956456289,87407.0,5.0,0,0,0,0,104,136,16.818406063595997,22.424541418127998,0.0,657.0,108.25,233.47850925880584,54512.21428571428,0,0,0,1,0,0,0,0,1.0,123.71428571428571,219.0,52.25,104,0,0,0,0,0,0,3,657,4,209,65535,124,1,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-34124-6,10.42.0.211,34124,137.175.31.97,80,6,15/06/2017 04:28:23,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,199999.99999999997,10.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0,0,64,0,199999.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34002-6,10.42.0.211,34002,183.232.231.172,443,6,15/06/2017 04:28:21,2833507,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.7058390891570058,2833507.0,0.0,2833507.0,2833507.0,2833507.0,2833507.0,0.0,2833507.0,2833507.0,0,0,0,0,0,0,0,0,0,40,0,0.7058390891570058,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
172.217.2.99-10.42.0.211-443-35855-6,10.42.0.211,35855,172.217.2.99,443,6,15/06/2017 04:28:24,22375,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3854748603352,22375.0,0.0,22375.0,22375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,44.6927374301676,44.6927374301676,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1775,349,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34004-6,10.42.0.211,34004,183.232.231.172,443,6,15/06/2017 04:28:22,2103838,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.950643538143146,2103838.0,0.0,2103838.0,2103838.0,2103838.0,2103838.0,0.0,2103838.0,2103838.0,0,0,0,0,0,0,0,0,0,40,0,0.950643538143146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34008-6,10.42.0.211,34008,183.232.231.172,443,6,15/06/2017 04:28:24,279819,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.294954953023206,93273.0,159475.89340398755,277417.0,306.0,279819.0,139909.5,197429.16305475237,279513.0,306.0,0,0,0,0,0,0,0,0,0,80,40,10.721216214767404,3.5737387382558015,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-34126-6,10.42.0.211,34126,137.175.31.97,80,6,15/06/2017 04:28:24,173047,3,4,657.0,209.0,657.0,0.0,219.0,379.31912685758414,209.0,0.0,52.25,104.5,5004.420764301028,40.45143804862263,28841.166666666668,40780.66498926503,81428.0,212.0,88155.0,44077.5,62035.185020277,87943.0,212.0,91619.0,30539.666666666664,49876.9193147826,88115.0,520.0,0,0,0,0,104,136,17.33633059226684,23.115107456355787,0.0,657.0,108.25,233.47850925880584,54512.21428571428,0,0,0,1,0,0,0,0,1.0,123.71428571428571,219.0,52.25,104,0,0,0,0,0,0,3,657,4,209,65535,124,1,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-34126-6,10.42.0.211,34126,137.175.31.97,80,6,15/06/2017 04:28:24,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,222222.22222222222,9.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0,0,0,0,0,0,0,0,0,64,0,222222.22222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
151.101.45.140-10.42.0.211-80-44410-6,10.42.0.211,44410,151.101.45.140,80,6,15/06/2017 04:28:25,67556,3,4,369.0,356.0,369.0,0.0,123.0,213.0422493309719,356.0,0.0,89.0,178.0,10731.837290544141,103.6177393569779,11259.333333333332,16319.255407850773,32325.0,4.0,34822.0,17411.0,24154.767645332464,34491.0,331.0,35231.0,11743.666666666668,19953.000334118507,34782.0,4.0,0,0,0,0,104,136,44.40760258156196,59.21013677541595,0.0,369.0,90.625,167.8408578726544,28170.55357142857,0,0,0,1,0,0,0,0,1.0,103.57142857142857,123.0,89.0,104,0,0,0,0,0,0,3,369,4,356,65535,59,1,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
151.101.45.140-10.42.0.211-80-44410-6,10.42.0.211,44410,151.101.45.140,80,6,15/06/2017 04:28:25,7959,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,251.28785023244123,7959.0,0.0,7959.0,7959.0,7959.0,7959.0,0.0,7959.0,7959.0,0,0,0,0,0,0,0,0,0,64,0,251.28785023244123,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34015-6,10.42.0.211,34015,183.232.231.172,443,6,15/06/2017 04:28:25,287557,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.910285612939347,95852.33333333334,162933.65328357837,283986.0,494.0,287557.0,143778.5,202634.88317784775,287063.0,494.0,0,0,0,0,0,0,0,0,0,80,40,10.43271420970451,3.477571403234837,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-34135-6,10.42.0.211,34135,137.175.31.97,80,6,15/06/2017 04:28:26,175298,3,4,657.0,209.0,657.0,0.0,219.0,379.31912685758414,209.0,0.0,52.25,104.5,4940.159043457426,39.93200150600691,29216.333333333332,40613.6514372528,81553.0,5.0,91130.0,45565.0,63888.51189376694,90741.0,389.0,93913.0,31304.333333333336,51972.36319750462,91298.0,5.0,0,0,0,0,104,136,17.113714931145818,22.81828657486109,0.0,657.0,108.25,233.47850925880584,54512.21428571428,0,0,0,1,0,0,0,0,1.0,123.71428571428571,219.0,52.25,104,0,0,0,0,0,0,3,657,4,209,65535,124,1,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-34135-6,10.42.0.211,34135,137.175.31.97,80,6,15/06/2017 04:28:26,260,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7692.307692307693,260.0,0.0,260.0,260.0,260.0,260.0,0.0,260.0,260.0,0,0,0,0,0,0,0,0,0,64,0,7692.307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34006-6,10.42.0.211,34006,183.232.231.172,443,6,15/06/2017 04:28:24,2584108,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.773961459815147,2584108.0,0.0,2584108.0,2584108.0,2584108.0,2584108.0,0.0,2584108.0,2584108.0,0,0,0,0,0,0,0,0,0,40,0,0.773961459815147,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34008-6,10.42.0.211,34008,183.232.231.172,443,6,15/06/2017 04:28:25,1686915,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.1855961918650317,1686915.0,0.0,1686915.0,1686915.0,1686915.0,1686915.0,0.0,1686915.0,1686915.0,0,0,0,0,0,0,0,0,0,40,0,1.1855961918650317,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34019-6,10.42.0.211,34019,183.232.231.172,443,6,15/06/2017 04:28:27,300406,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.315313276033102,100135.33333333334,157401.6715677865,281579.0,252.0,300406.0,150203.0,212062.73789140797,300154.0,252.0,0,0,0,0,0,0,0,0,0,80,40,9.986484957024826,3.3288283190082755,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-34137-6,10.42.0.211,34137,137.175.31.97,80,6,15/06/2017 04:28:27,174738,3,4,657.0,209.0,657.0,0.0,219.0,379.31912685758414,209.0,0.0,52.25,104.5,4955.991255479632,40.059975506186404,29123.000000000004,40616.14907890702,81514.0,4.0,90636.0,45318.0,63532.130076048925,90242.0,394.0,93464.0,31154.666666666664,51736.27684065924,90876.0,4.0,0,0,0,0,104,136,17.168560931222743,22.891414574963658,0.0,657.0,108.25,233.47850925880584,54512.21428571428,0,0,0,1,0,0,0,0,1.0,123.71428571428571,219.0,52.25,104,0,0,0,0,0,0,3,657,4,209,65535,124,1,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-34137-6,10.42.0.211,34137,137.175.31.97,80,6,15/06/2017 04:28:27,281,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7117.437722419929,281.0,0.0,281.0,281.0,281.0,281.0,0.0,281.0,281.0,0,0,0,0,0,0,0,0,0,64,0,7117.437722419929,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34015-6,10.42.0.211,34015,183.232.231.172,443,6,15/06/2017 04:28:26,1685230,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.1867816262468625,1685230.0,0.0,1685230.0,1685230.0,1685230.0,1685230.0,0.0,1685230.0,1685230.0,0,0,0,0,0,0,0,0,0,40,0,1.1867816262468625,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-34022-6,10.42.0.211,34022,183.232.231.172,443,6,15/06/2017 04:28:28,287983,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.889708767531417,95994.33333333334,162420.6482327088,283524.0,8.0,287983.0,143991.5,203623.41845794654,287975.0,8.0,0,0,0,0,0,0,0,0,0,80,40,10.417281575648563,3.472427191882854,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
