Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
10.42.0.211-104.209.188.76-50461-443-6,10.42.0.211,50461,104.209.188.76,443,6,15/06/2017 07:15:42,50311,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75273796982767,50311.0,0.0,50311.0,50311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.876368984913835,19.876368984913835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1641,514,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.211-91.190.218.61-51844-12350-6,10.42.0.211,51844,91.190.218.61,12350,6,15/06/2017 07:15:42,98091,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.389230408498232,98091.0,0.0,98091.0,98091.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.194615204249116,10.194615204249116,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1386,9,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.211-104.46.62.41-42924-443-6,10.42.0.211,42924,104.46.62.41,443,6,15/06/2017 07:15:42,120272,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.62897432486364,120272.0,0.0,120272.0,120272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.31448716243182,8.31448716243182,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1550,510,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.211-111.221.77.148-32768-40010-6,10.42.0.211,32768,111.221.77.148,40010,6,15/06/2017 07:15:42,230421,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.679764431193338,230421.0,0.0,230421.0,230421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.339882215596669,4.339882215596669,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1418,33,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-54243-6,10.42.0.211,54243,183.232.231.172,443,6,15/06/2017 07:15:40,1923998,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0395021200645738,1923998.0,0.0,1923998.0,1923998.0,1923998.0,1923998.0,0.0,1923998.0,1923998.0,0,0,0,0,0,0,0,0,0,40,0,1.0395021200645738,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
172.217.0.234-10.42.0.211-443-37417-6,10.42.0.211,37417,172.217.0.234,443,6,15/06/2017 07:15:42,22431,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.16232000356649,22431.0,0.0,22431.0,22431.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,44.581160001783246,44.581160001783246,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1548,340,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-54247-6,10.42.0.211,54247,183.232.231.172,443,6,15/06/2017 07:15:42,290791,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.755583907342386,96930.33333333334,165180.50288497529,287657.0,117.0,290791.0,145395.5,205454.8250212197,290674.0,117.0,0,0,0,0,0,0,0,0,0,80,40,10.31668793050679,3.4388959768355964,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-58232-6,10.42.0.211,58232,137.175.31.97,80,6,15/06/2017 07:15:43,174691,3,4,657.0,209.0,657.0,0.0,219.0,379.31912685758414,209.0,0.0,52.25,104.5,4957.324647520479,40.070753501897634,29115.166666666664,40681.47947858665,81659.0,92.0,89496.0,44748.0,63153.12084133293,89404.0,92.0,93350.0,31116.666666666664,50859.18899602444,89814.0,148.0,0,0,0,0,104,136,17.17318007224184,22.89757342965579,0.0,657.0,108.25,233.47850925880584,54512.21428571428,0,0,0,1,0,0,0,0,1.0,123.71428571428571,219.0,52.25,104,0,0,0,0,0,0,3,657,4,209,65535,124,1,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-58232-6,10.42.0.211,58232,137.175.31.97,80,6,15/06/2017 07:15:43,97,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20618.556701030928,97.0,0.0,97.0,97.0,97.0,97.0,0.0,97.0,97.0,0,0,0,0,0,0,0,0,0,64,0,20618.556701030928,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.211-52.220.249.114-41821-80-6,10.42.0.211,41821,52.220.249.114,80,6,15/06/2017 07:15:42,521859,4,5,512.0,190.0,361.0,0.0,128.0,170.86641956023232,190.0,0.0,38.0,84.970583144992,1345.190942380988,17.24603772283318,65232.375,116246.49702978764,253978.0,45.0,264819.0,88273.0,149081.38763440592,260408.0,651.0,267881.0,66970.25,131325.91364077135,263950.0,45.0,0,0,0,0,100,104,7.664905654592524,9.581132068240656,0.0,361.0,70.2,124.69589675152373,15549.066666666668,0,0,0,1,0,0,0,0,1.0,78.0,128.0,38.0,100,0,0,0,0,0,0,4,512,5,190,65535,31088,2,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.211-52.220.249.114-41821-80-6,10.42.0.211,41821,52.220.249.114,80,6,15/06/2017 07:15:43,1542,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1297.0168612191958,1542.0,0.0,1542.0,1542.0,1542.0,1542.0,0.0,1542.0,1542.0,0,0,0,0,0,0,0,0,0,40,0,1297.0168612191958,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
172.217.0.234-10.42.0.211-443-37909-6,10.42.0.211,37909,172.217.0.234,443,6,15/06/2017 07:15:44,22677,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.19508753362437,22677.0,0.0,22677.0,22677.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,44.09754376681219,44.09754376681219,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1903,377,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-54249-6,10.42.0.211,54249,183.232.231.172,443,6,15/06/2017 07:15:44,291125,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7398024903392,97041.66666666666,165792.33405780056,288478.0,230.0,291125.0,145562.5,205531.19255358784,290895.0,230.0,0,0,0,0,0,0,0,0,0,80,40,10.304851867754401,3.4349506225848,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-58234-6,10.42.0.211,58234,137.175.31.97,80,6,15/06/2017 07:15:44,170651,3,4,657.0,209.0,657.0,0.0,219.0,379.31912685758414,209.0,0.0,52.25,104.5,5074.68459018699,41.01939045185789,28441.833333333332,41125.45165912061,81557.0,48.0,84155.0,42077.5,59104.93451903995,83871.0,284.0,89235.0,29745.0,47304.57021261265,84296.0,48.0,0,0,0,0,104,136,17.579738765081952,23.439651686775935,0.0,657.0,108.25,233.47850925880584,54512.21428571428,0,0,0,1,0,0,0,0,1.0,123.71428571428571,219.0,52.25,104,0,0,0,0,0,0,3,657,4,209,65535,124,1,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-58234-6,10.42.0.211,58234,137.175.31.97,80,6,15/06/2017 07:15:44,112,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17857.14285714286,112.0,0.0,112.0,112.0,112.0,112.0,0.0,112.0,112.0,0,0,0,0,0,0,0,0,0,64,0,17857.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.211-52.220.249.114-41865-80-6,10.42.0.211,41865,52.220.249.114,80,6,15/06/2017 07:15:44,512086,4,5,512.0,190.0,361.0,0.0,128.0,170.86641956023232,190.0,0.0,38.0,84.970583144992,1370.8634877735378,17.575172920173564,64010.75,114072.24341210893,248846.0,51.0,259591.0,86530.33333333334,149133.87137848107,258735.0,152.0,263240.0,65810.0,129072.26819628349,259401.0,51.0,0,0,0,0,100,112,7.811187964521584,9.76398495565198,0.0,361.0,70.2,124.69589675152373,15549.066666666668,0,0,0,1,0,0,0,0,1.0,78.0,128.0,38.0,100,0,0,0,0,0,0,4,512,5,190,65535,57,2,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.211-52.220.249.114-41865-80-6,10.42.0.211,41865,52.220.249.114,80,6,15/06/2017 07:15:44,885,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2259.8870056497176,885.0,0.0,885.0,885.0,885.0,885.0,0.0,885.0,885.0,0,0,0,0,0,0,0,0,0,40,0,2259.8870056497176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-54245-6,10.42.0.211,54245,183.232.231.172,443,6,15/06/2017 07:15:42,2457535,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.8138236078021269,2457535.0,0.0,2457535.0,2457535.0,2457535.0,2457535.0,0.0,2457535.0,2457535.0,0,0,0,0,0,0,0,0,0,40,0,0.8138236078021269,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-54247-6,10.42.0.211,54247,183.232.231.172,443,6,15/06/2017 07:15:43,1742848,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.1475470035252644,1742848.0,0.0,1742848.0,1742848.0,1742848.0,1742848.0,0.0,1742848.0,1742848.0,0,0,0,0,0,0,0,0,0,40,0,1.1475470035252644,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.211-52.220.249.114-42910-80-6,10.42.0.211,42910,52.220.249.114,80,6,15/06/2017 07:15:45,517057,4,5,512.0,190.0,361.0,0.0,128.0,170.86641956023232,190.0,0.0,38.0,84.970583144992,1357.6839690788443,17.406204731780054,64632.12500000001,114035.97650545888,249284.0,42.0,263971.0,87990.33333333334,151976.8600357743,263478.0,88.0,267773.0,66943.25,131292.55429859686,263864.0,42.0,0,0,0,0,100,104,7.736090991902247,9.67011373987781,0.0,361.0,70.2,124.69589675152373,15549.066666666668,0,0,0,1,0,0,0,0,1.0,78.0,128.0,38.0,100,0,0,0,0,0,0,4,512,5,190,65535,31088,2,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.211-52.220.249.114-42910-80-6,10.42.0.211,42910,52.220.249.114,80,6,15/06/2017 07:15:46,661,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3025.7186081694404,661.0,0.0,661.0,661.0,661.0,661.0,0.0,661.0,661.0,0,0,0,0,0,0,0,0,0,40,0,3025.7186081694404,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-54239-6,10.42.0.211,54239,183.232.231.172,443,6,15/06/2017 07:15:40,5292996,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3778578332573839,5292996.0,0.0,5292996.0,5292996.0,5292996.0,5292996.0,0.0,5292996.0,5292996.0,0,0,0,0,0,0,0,0,0,40,0,0.3778578332573839,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-54251-6,10.42.0.211,54251,183.232.231.172,443,6,15/06/2017 07:15:45,294942,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.561988458747823,98314.0,168137.09179119283,292458.0,164.0,294942.0,147471.0,208323.5572324935,294778.0,164.0,0,0,0,0,0,0,0,0,0,80,40,10.171491344060867,3.390497114686956,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-58236-6,10.42.0.211,58236,137.175.31.97,80,6,15/06/2017 07:15:46,172789,3,4,657.0,209.0,657.0,0.0,219.0,379.31912685758414,209.0,0.0,52.25,104.5,5011.893118196182,40.51183813784442,28798.166666666668,40773.228424625224,81435.0,37.0,88137.0,44068.5,62006.90074902954,87914.0,223.0,91354.0,30451.333333333336,49834.16974660392,87963.0,37.0,0,0,0,0,104,136,17.36221634479047,23.149621793053957,0.0,657.0,108.25,233.47850925880584,54512.21428571428,0,0,0,1,0,0,0,0,1.0,123.71428571428571,219.0,52.25,104,0,0,0,0,0,0,3,657,4,209,65535,124,1,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
137.175.31.97-10.42.0.211-80-58236-6,10.42.0.211,58236,137.175.31.97,80,6,15/06/2017 07:15:46,183,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10928.96174863388,183.0,0.0,183.0,183.0,183.0,183.0,0.0,183.0,183.0,0,0,0,0,0,0,0,0,0,64,0,10928.96174863388,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-54249-6,10.42.0.211,54249,183.232.231.172,443,6,15/06/2017 07:15:45,1739672,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.149642001480739,1739672.0,0.0,1739672.0,1739672.0,1739672.0,1739672.0,0.0,1739672.0,1739672.0,0,0,0,0,0,0,0,0,0,40,0,1.149642001480739,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
172.217.0.234-10.42.0.211-443-45753-6,10.42.0.211,45753,172.217.0.234,443,6,15/06/2017 07:15:47,22612,1,2,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,1370.9534760304264,132.67291703520254,11306.0,15924.04471232105,22566.0,46.0,0,0,0,0,0,46.0,46.0,0.0,46.0,46.0,1,0,0,0,32,64,44.224305678400846,88.44861135680169,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,2.0,20.666666666666668,31.0,0.0,32,0,0,0,0,0,0,1,31,2,0,2154,426,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
183.232.231.172-10.42.0.211-443-54253-6,10.42.0.211,54253,183.232.231.172,443,6,15/06/2017 07:15:47,289581,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.813060939771603,96527.0,159864.29462828778,281064.0,238.0,289581.0,144790.5,204428.10597493683,289343.0,238.0,0,0,0,0,0,0,0,0,0,80,40,10.359795704828702,3.4532652349429007,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
